x1,x2,class
-1.191245624429519,1.4294532258275015,1
-0.915393596452168,4.793115871242206,1
6.520651890425204,6.349884460478609,0
5.423610819061165,2.889176681999884,0
7.68835247141709,8.021497808636159,0
-0.8535263682408516,3.4615109104584403,1
2.391346695320371,6.586694148512035,0
6.714835140206116,5.855673394860694,0
3.789495751097947,0.7869128855848588,0
4.913800614349228,3.7415993107071306,0
3.505598470066942,4.07071612149726,0
4.145246762458227,2.591846582286801,0
4.694539383611206,3.48462307161086,0
-4.277794489672258,-1.9542348414338213,1
0.0391802425181047,3.9659763362613827,1
-2.1270280188659028,-1.0722309556432275,1
7.480428792238848,2.6113673208126125,0
6.193343096271601,1.626120836843235,0
-1.449039742625081,2.3626949070627843,1
7.211883727561411,4.3936779503547,0
4.158736797817453,1.2068191655876435,0
-2.0348045872867333,0.8657686108291075,1
-4.8352126376255855,-2.445686327366803,1
1.858791391179274,5.814487867656814,1
-0.397010147944582,3.1742257007856045,1
6.006942957501731,4.041362640052442,0
5.126335899595631,3.7205079300045356,0
-3.210638779780282,-1.7419012083341707,1
5.32658899251192,4.478015568425587,0
5.537504986503982,7.94968850275926,0
0.5389060222246829,5.362810426787334,1
4.2372274765704505,2.8618854947135457,0
-1.416001767223129,1.8455052744273808,1
0.4891800357568359,5.625006952859463,1
4.252509024191053,3.6099909507637067,0
4.350288582846636,4.239742219237102,0
4.182894399101322,5.899136590835843,0
-0.9881669035205738,1.708708725039482,1
-1.2552699518288313,3.398750185731269,1
-2.2903420830768955,0.17635995225693857,1
1.7948675641604948,5.397646431996654,1
-2.9467656086136196,1.105666685465798,1
-5.516401319292791,-1.6417431939319709,1
7.019658231053497,6.912302526139625,0
1.7797868683834266,5.515072448183062,1
2.949760282185184,2.144968267176064,0
-1.6718887505814148,0.5544552677955576,1
3.8121402276640817,5.720240590578998,0
10.159150649551163,8.464103825164127,0
-1.8680946618542493,-1.2558084965997627,1
3.570591561997871,6.445053886856904,0
6.613029973203202,5.424504864698088,0
-3.4957094296529623,-0.15574501112628392,1
6.855107521935974,3.703635604645509,0
5.226128123138389,2.6410764622225607,0
-2.4998956821985705,0.7887213686935242,1
7.679704933850277,4.114435633329235,0
5.933280913032391,5.566269436379008,0
1.901938908890227,2.582379234278622,0
-2.5985231886516904,0.44803656548595094,1
-1.0581253309664076,1.5453585645278842,0
-5.768281334208373,-2.972010177189237,1
5.954177086823568,5.809769883317834,0
5.210318548165997,2.812957676196337,0
5.963554298189471,3.571669074848065,0
-2.996019654405506,1.0824924816432073,1
-2.6810425127193467,0.6464506908620786,1
0.7253918955690799,4.219972139677282,1
-1.7976720978960932,-0.06889600330499679,1
-1.7355048645791704,1.1929649620477483,1
7.51006812261006,3.548995097480028,0
-1.9676126057059231,-0.8553798485870376,1
-3.739188678330283,-2.483353107680413,1
5.964692360257969,4.4567670041624075,0
-3.6464653422001714,-0.2710283244231544,1
-0.4669671455932547,3.9288372653671066,1
9.1294352074612,3.896126309520138,0
-4.1709817063811325,1.4836514470702324,1
7.26332406818463,4.993697740241717,0
1.0838695804172307,3.677640167859042,1
4.958875699140536,5.744587331786446,0
-8.099191605717394,-6.463994879367494,1
1.3351366890648793,6.6760868721329425,1
5.17641159071144,3.7365400001787688,0
-2.4193043009557895,2.3362884522592484,1
-1.0527825825278012,2.012506681148836,1
5.64232496463519,5.706583712398066,0
5.597398185666699,2.774510939392119,0
-2.4352817711690573,0.05154113239333857,1
-4.639710772626327,-1.4476599661290588,1
-2.0287164077234077,2.0849815640716898,1
-0.7296812577960947,2.1341964072837643,1
6.801021705822947,4.452596782373929,0
8.747277989648168,6.094819056920264,0
-4.060878952543498,-0.6753719812567076,1
9.826195096462326,4.680228224479743,0
5.213049783118509,2.402091672398388,0
3.405618944128886,6.169968704536984,0
-4.137911035198014,-0.48080334008919556,1
8.281988967433074,2.7305161599895706,0
3.923655951429061,0.7505202322478803,0
-4.170508029253771,-0.4207512238016087,1
-6.960754381874991,-6.188690026468787,1
2.364954373083058,6.25521466320089,0
5.432914842165629,5.614727487752338,0
5.790574322483777,5.51175767779746,0
5.569795959365411,-0.7758729068404655,0
4.266822650703462,2.588305682935431,0
-1.9088133820871123,1.4455006148846294,1
-4.263780985448753,-0.0011516113006933004,1
-5.749869969697116,-4.784554859872098,1
3.2670455326413963,2.7142366301907606,0
-4.672013182108188,-2.0909498633949766,1
3.654248099868137,0.276721991222435,0
5.073918514965517,4.8008271906436635,0
7.35887276094914,2.351828176816113,0
5.845114383305315,3.861803153374346,0
-4.712884787501933,-1.7494315475088333,1
-0.1501614027836431,-0.869342588718852,1
4.736227117447731,5.031196498866679,0
7.333180096381234,5.573567072801444,0
-3.0395606239156967,-1.3948590939213101,1
4.949046830127604,1.7798255852551277,0
5.35775428833831,5.276525831771533,0
10.662719219645478,6.827350879326339,0
1.7462538542834989,5.38755107767436,1
-1.4556741147592067,0.41504400438679545,1
-2.9695304640693228,0.4971009007613798,1
7.731659329584179,5.917771832039062,0
3.0078218688243914,4.822785591451824,0
0.1799723474008692,3.298882728264507,1
7.025870778977827,5.723767023763969,0
-0.12726384987031758,3.971304538781871,1
4.99911881126426,4.656442815829222,0
-2.4070358107773586,1.0504778186065302,1
-0.5748102861041997,1.8258682701105875,1
-3.492349448648959,0.20385181553158194,1
6.219508774497639,4.369961318911456,0
-3.078991204342249,0.37877076333423554,1
7.122063564524847,6.543397319974089,0
-2.8381949531028554,-1.7074828007959346,1
6.199921448515374,6.6013677622345455,0
4.852160946194812,1.106154912423733,0
-2.0713599001014016,0.16140934285852815,1
-0.0938087355714945,4.524612986887511,0
4.53287468372045,3.5186409734634183,0
-0.6207030226961978,2.2148152063158077,1
8.125462915075481,5.944048887148508,0
3.569228731731005,2.8264719167135364,0
0.1062288577551933,4.401977211336116,1
1.7293668425848705,-2.8246064360672793,0
-0.2609236333287275,2.366263463012173,1
-4.6383837378370165,-1.656585162853014,1
6.556197984589371,6.026750207765898,0
-0.8754798034091458,2.2599600646691753,1
4.5952891063632375,4.411361460125771,0
-0.5207547075836692,2.1055684531626007,1
-2.3798362633940506,1.5294049833390093,1
4.3425704536733605,-1.296650999829076,0
4.383415801948152,4.524489874225122,0
0.8656337119345561,4.608068763895856,1
-4.506122514568814,-1.5975006756185146,1
3.7916183988541814,4.757097420900297,0
-1.7378834648338928,1.0527267914201317,1
2.9747721929054105,3.5614666633052603,0
-3.775522881404381,-2.6049507377409276,1
-3.773070156558039,-1.4290322761999685,1
-2.8305427281138162,0.6750318805803852,1
6.842376277862259,5.728467195435201,0
7.78980676723318,6.655900421436778,0
4.374069963820011,5.033108047868157,0
-3.8940894498049827,-3.0345762773817775,1
-4.565811466107983,-4.246090052356796,1
-3.4021774034104215,0.6780710638824011,1
2.012878942996717,3.971427964345177,0
-3.7500168515516448,-1.0878870043928854,1
-0.5484328750796774,4.024644464544431,1
-2.6281187011272715,1.4187110078255416,1
3.786401937836419,5.3675294624787675,0
5.370156054733439,6.032219770069387,0
-1.8124686743114462,1.6206607160506588,1
6.994494750325821,3.8549899277464412,0
-0.225627119162239,4.400021959002672,1
-1.2035430860177552,3.3068256090070336,1
3.17168528534686,2.3665121112624234,0
-1.6124421660339066,2.7849057680412552,1
-1.9759051595708377,1.3234027726433442,1
2.4649932052138532,0.986281950267804,0
5.08908429314357,5.714286868650859,0
-1.936352623834439,0.9215795455392172,1
6.20097364153825,4.91939186870548,0
1.1157736612120406,1.5773230434893297,0
0.8886183637813718,5.59290880661565,1
0.3182928713580302,3.087678173454126,1
-3.990617361962966,0.49867765039442224,1
-2.0716797683190324,0.062081306003651804,1
5.753149400717989,6.018865229932603,0
7.638784999124546,2.765108917884176,0
3.946004669168804,2.749033700149957,0
-2.781901555938121,2.685769481236805,1
-1.4150177430570114,2.233689030432297,1
4.503507140435295,3.5314775841658803,0
6.948319933829934,2.933668638283839,0
8.386943855870337,6.414328037723675,0
-1.141559467897181,1.0523259667533813,1
-0.6004997763955862,6.426429732540018,1
5.539108532997925,4.818957157076151,0
-1.2914690127455988,1.7111971273357478,1
-1.200787497347847,1.0907207407925326,1
-2.8378677149424254,-0.9580453542928247,1
8.672116191004399,4.015325568121394,0
8.24970097694618,6.579930916974631,0
2.1486537303734465,5.150903474407642,1
-2.1925930887186458,2.8876367896102595,1
2.7336851260520394,4.637512311924771,1
4.508027399529142,7.50995360270945,0
-0.2063199705970722,2.53478373082127,1
3.9624922684929413,5.053556818072302,0
0.24642874763339329,3.2768356241165115,1
-0.2542419636943585,1.747111283380253,1
-2.1836574531791957,-0.1390281795536008,1
-3.4775705169347777,-1.1478478059580426,1
3.7207911851760374,3.613853537235925,0
1.1467063959827701,4.399194655881236,1
5.8504395879055044,5.474458531007992,0
3.2304732062164234,3.1266719340888303,0
5.264918163726724,3.1440192261205735,0
2.695424974860328,1.1520762074857434,0
-3.060273350659653,-1.5778294865343785,1
10.97090283978179,7.214884286086059,0
-4.546886903530895,-1.3692605854691657,1
7.703583650294508,7.124166232466802,0
5.242304959053246,3.800370323480537,0
7.567185443970502,4.8455020869233625,0
-2.193613831165166,0.6034654136231712,1
5.913566126931175,7.8575952599114425,0
6.233251036046093,4.275044694222133,0
-4.413590276481597,-1.4614227468841863,1
4.360121849068937,3.676360018879156,0
3.6512489008018436,5.309170081675822,0
-0.6826426966397998,5.0207772649321445,1
-2.3101382776105037,-0.8905366655981322,1
-2.6855209651505554,2.1128860195632955,1
4.684821882781901,2.5297441080706,0
-0.5603618236651764,3.1610949160047492,1
3.632664662983962,1.2402405598241626,0
8.965222167846528,4.877971762802366,0
-1.7245215086975128,3.0243200620592043,1
3.317347179743928,1.8272258773625234,0
1.9369841849772147,4.738212003732716,1
-0.7415747666529069,4.825574312158718,1
4.629885604462413,1.224492432660353,0
3.515403645655085,4.208571617341892,0
6.4264212565777346,2.696937952174604,0
-1.9379129148635703,0.9181579978840061,1
-4.713828402927142,-2.5261014526501824,1
5.062774818570942,7.7366018752135695,0
3.4863262671010746,0.36976416542580015,0
-0.13936664483495242,2.72310619035981,1
0.9067048267832511,3.548594334768712,1
-3.4144964969528315,-0.4297947558993358,1
0.21073366425658335,3.6323239024465632,1
5.59599853631067,4.383634675065518,0
6.905383588768059,5.220701711440294,0
3.920255952400975,4.977817791891994,0
5.934244968475916,2.1087132006911835,0
6.056752761315639,5.103463393544751,0
2.9496608671000146,4.350273383618657,0
-3.0662526877403415,0.31341949321212326,1
5.726267533781579,4.442261104966537,0
0.8789076685351107,5.308340579254748,1
5.324602048118866,5.229269949405143,0
0.7784647174105235,3.4472411922796753,1
0.06708226379930338,5.86530114045586,1
8.563090311378257,5.5319321489631745,0
0.020486245037831807,4.583848998428314,1
-2.352950844934915,-1.4190939059876824,1
-2.2016774157323376,1.315920994744359,1
2.0684642761496255,1.3305185085364641,0
-1.5680719149892877,3.1098119977403984,1
-1.2134366428082906,1.6934776658491906,1
-3.177237485490652,0.6884139710947366,1
-0.8090302500412732,2.9195579238218565,1
2.7640520710052896,2.3578838124775143,0
4.40752671391572,4.138475659201389,0
-2.379313938297451,-0.813520136223665,1
-0.9447696097709155,3.567723265184079,1
8.080116310173196,8.314679471157714,0
2.9271222935667303,3.281925030951335,0
-2.6250967195115282,4.509393192407883,1
4.314477214618287,2.161182630150901,0
-4.328816942536276,-1.8467572094391027,1
-5.71213672354477,-1.605716586662445,1
-1.2428676840444812,1.0651193194336082,1
6.66747516865718,3.1134422787167235,0
4.0567144129640305,1.6074923099285812,0
2.5743245990875057,1.4196122394457973,0
8.381266548790366,6.574082311751699,0
1.0482457627436643,5.764196146898521,1
-4.130329219330672,-1.8370778725601418,1
2.877697648233745,1.4950096748436246,0
6.455632996506796,3.2263990703709426,0
6.219602586848195,2.89573377408802,0
3.1804000450274623,5.046829058239807,0
5.189437172293707,3.7818734500446123,0
7.940540689599715,7.128906806064339,0
1.6647624407776727,0.7359153947469221,0
0.31708866095835164,2.5823061258971607,1
-3.715463938109645,-1.654961820314501,1
4.166089559374563,3.2826382212454557,0
1.2436630272810172,3.9459990969334395,1
-4.78068262847485,-3.9901237348310366,1
6.171151380560309,5.46840557116597,0
7.283651581915139,1.7628220672394352,0
-0.3393070817801269,0.9778699947424497,1
5.689770665393876,4.892665526693976,0
8.425101019971049,7.9605239446587195,0
-1.6489890646959806,0.7108304173984571,1
1.816001149190738,4.07387504443872,0
4.8795517303175515,5.354582867251724,0
3.454199501499862,2.912622249729999,0
-2.758765990835153,0.24469483031069705,1
6.9917692600615045,1.8229649500845566,0
6.846966378386375,2.4356619463553404,0
-3.194911645701467,-2.1499446194349074,1
5.182306747507504,4.91303423163504,0
-3.6583108154978583,0.28661251649565267,1
-5.448103132555696,-0.19711484788530353,1
-0.45100832256677603,3.021566824290916,1
-1.6194219578875353,0.3826669931465507,1
-3.219119423492989,-0.6530290459850836,1
-3.8314960936386786,-2.637009180151479,1
3.3951706930695362,2.457341868611842,0
-0.6548108866791686,2.590136619667078,1
-3.1140390267297375,1.5074356607752586,1
6.432468281259441,7.141839741530563,0
2.329251424478838,6.471612659910138,1
-1.59921189498575,0.9590264072821717,1
-3.4262949458118652,0.2052084604339659,1
5.715174180276685,4.101779604624811,0
2.2161708715582673,3.334618349350908,0
-2.229078689325193,-0.391454603481602,1
3.6825032352690923,2.808507971938491,0
8.56763103415436,5.979358454103512,0
1.8922294877682697,5.268100351246683,1
3.464659890632048,3.5970354077817133,0
-3.471633385317242,1.2768011158400396,1
5.089247578075436,2.9662815245096685,0
3.122084866217011,5.515258232158712,0
0.8773249772857303,3.079671699287085,1
6.454797820427266,7.976672467553234,0
-2.9981228094540895,1.699954364813057,1
2.9392090908323376,2.848049767261063,0
-1.78283567654167,1.3879148726926251,1
9.681471580965491,6.077112567240856,0
-0.695371951518283,3.805034213848451,1
-0.4247874163639207,2.443163722601377,1
-3.1322559083292134,-0.04275661742883097,1
4.495406391188702,3.1615505309715717,0
-3.0519467835714678,-1.5713027699352313,1
0.39918397976447695,5.320230595898307,1
6.185306239765328,3.700922051770455,0
6.567726943536713,3.6854827516867967,0
4.709393534991557,7.806904836718131,0
4.471590394660702,4.131477471975231,0
-1.2803131514029682,-1.731659128390993,1
5.207111347766027,4.151146434705591,0
4.7502567014267365,3.3918034505272265,0
3.805210206577277,4.493980587547917,0
4.15734234103748,-0.09482663621555254,0
5.809320439890712,6.14049091251757,0
1.5293567566314215,2.577554436313471,0
7.000590815948577,4.885133040958148,0
4.694416157439123,5.194659781713012,0
3.4251956626099496,4.594225984469881,0
-1.583566922540411,0.8672002312707958,1
-2.988057469436833,-1.47341816127779,1
3.9967271281434225,4.230355527522982,0
4.738068669094195,5.570691551243328,0
2.7527842112446446,4.875660614851791,0
5.656257275527322,2.6391851916411064,0
-1.8457398071387336,0.7902177808417238,1
-0.31506877913718845,3.2707231085806647,1
-0.1386647532770624,4.2748872148636075,1
1.7425363414664439,2.532906305409815,0
5.064060559040754,3.8288388481905113,0
-4.193641345054168,-1.1284513455243026,1
1.9179120125578377,5.300531817739414,1
6.398250453763537,3.540272119502378,0
5.731124708666119,4.795340056607988,0
4.846354149760911,5.190582779953784,0
3.0813514610244,3.35516402776882,0
-2.788019051905721,-1.0111655561043609,1
6.1164625209628385,4.13696215516042,0
-1.5317972292857844,3.476478353922415,1
6.176328437337085,5.055824744534511,0
4.868014262616923,4.86545314475637,0
3.728696297563141,3.347479437877031,0
-1.0845514709825324,0.6094307966590544,1
5.452167184071134,4.940375962027837,0
-2.1565448038881305,-1.2756946793145043,1
5.3331599597717165,2.501513005178841,0
2.1297229849298693,6.233702055065692,1
1.7702138189367487,1.7593271295824549,0
7.261642613643421,3.8729116521945026,0
-2.1780767992253085,-0.6764291819478854,1
-4.210150733536527,-1.3075601615689663,1
0.2209805127474458,4.406414907696524,1
-2.06528812825787,-0.1344622406963758,1
3.7350664442594534,5.6979775395773995,0
-2.0482134005733634,2.934896190258964,1
-3.6369962245965795,0.5879318062417883,1
8.664263114711174,8.272996572771694,0
1.7653324645872086,4.759925526083196,0
6.534544160276466,5.062885435926761,0
-0.4762132831164998,-0.1293927751256636,1
-2.1847354957756204,1.8289931998642548,1
-4.412811215277279,-0.8553889488755955,1
7.806176789121691,7.2134431465412945,0
5.598047694296309,4.279677951536187,0
-6.149367353130348,-3.7362335652704646,1
-2.8542055194318987,-0.4267253331293621,1
-3.54476939087337,-0.6987320972011819,1
8.62760633171709,3.907935518625833,0
1.1164411277548636,2.87410759038457,1
5.970032339703682,7.8474433044221445,0
8.588356981172264,4.867840248593612,0
8.011523350401786,5.75478113416283,0
3.849733141824528,1.734190449845681,0
8.470119681652612,2.340630998011479,0
7.498848660260886,3.3537921602560044,0
-4.207027768359676,-1.277596106011857,1
-1.1308724799182504,1.4401686426298728,1
-3.69025304297282,2.622828132718422,1
1.696972559768986,-0.11585747300024529,0
3.4828736012648536,0.7785559893336655,0
4.626318693434929,4.511227903374352,0
-0.2651631918186781,2.1533143678286266,1
-1.5132058297291262,2.183578022425312,1
4.17431401977165,3.1731878255257326,0
4.541254737818659,4.437902869764978,0
-0.6847201960911975,-0.07949744626103095,1
4.786574261469103,2.3772277357293383,0
2.1503030658443656,4.529057118260745,1
-3.06459048529711,0.2747773056765852,1
-2.1244578045115614,0.5555343046008882,1
-3.9897471364577384,-0.4346486349886709,1
4.565278160973019,3.382198122136603,0
2.572977421637326,1.344557638081652,0
-1.988765554742881,1.590215793326185,1
-4.6994444711992625,-3.055065396363781,1
-1.391127778550512,0.8979607216954013,1
3.9972363577553818,5.574124856391887,0
5.8005345836951605,4.825522821150536,0
3.113034538265545,3.438366479036512,0
-0.16559020341836628,3.5178270467515653,1
4.199163545570422,4.487041132124138,0
-0.9028222757851461,0.7844846525470772,1
-1.864811229096455,0.6507975688857288,1
-0.6087163811841152,0.6209658317896695,1
4.564788622403623,5.570304273012831,0
-1.4694855618083162,2.488948187945968,1
4.837345014884126,4.542785340936812,0
-5.349605199865903,-1.5966170103369866,1
7.148489794861631,4.0341800465850834,0
5.446232907944327,0.4512995221646081,0
2.377382153309896,4.481142393554872,0
-5.614658885089228,-1.3300857994375361,1
-1.3338235133926877,0.4361957502956104,1
5.198983934433221,2.6786037571954098,0
-1.2294942168701284,0.2071735333159328,1
6.823412540817863,4.9926980204584925,0
-2.6739552519367193,0.7190158315854235,1
-1.939605336310266,2.2006867115571893,1
-1.5165050445346901,0.7176029684270688,1
-6.179469991935904,-2.0143836834850326,1
6.845838152911595,5.626383249523014,0
-3.03947905593511,0.8060453303444357,1
7.52241068099522,3.2122199946248537,0
-0.33570704964417075,3.288723123888867,1
-4.36069439695002,-0.8774103146654375,1
-3.913056864042768,-0.4691126818500433,1
0.26126978452296257,0.4622422483490054,1
-7.0400875579177375,-6.306854651067235,1
-2.3827803179299445,3.1694738107440346,1
5.153894179910762,2.914562311653535,0
6.287834965587371,2.9030443047025045,0
5.927912556450512,3.772124340295201,0
0.3531688283004044,3.1674657763240734,1
-1.2817362078890349,2.180804531775327,1
4.612260165660059,6.514617863702187,0
-0.456233409397532,2.6977276487099737,0
0.04094636832131204,2.5195157442962675,1
5.585655569807351,4.166837915728135,0
0.10746118091799373,3.244495967692132,1
0.1963684887356374,6.443614920607348,1
-3.8850147408948756,-0.41759764566766266,1
4.859237952448216,3.1154087898056355,0
0.9607957010854022,3.8236463406120325,1
-0.21560474931545182,1.5211197052065342,1
5.879902564878499,5.3424666103652285,0
8.211036612181523,7.744508948134806,0
4.315938642648562,4.215979989492226,0
3.7185449122198677,4.6438600571935496,0
4.7442878928771535,3.902265325557173,0
-0.847040114809543,1.9337139150512608,1
-3.205225544289703,1.2139515225306141,1
-5.253635651960751,-2.0162492893422197,1
-4.130056649124071,-1.8462049333606005,1
-2.2030423210899395,1.1585246264133229,1
5.445835446572356,2.646445873596848,0
-3.5265881727335833,-1.8313295193806542,1
-2.7342926352725794,-0.3554132438007236,1
8.053491296430241,5.200425074115941,0
4.340670783896853,3.6551364707692393,0
0.8078123286257468,3.857603767157436,1
2.338011415827145,5.221146668269311,1
-2.246528358450475,-1.835255593721329,1
-3.0214677808350103,0.17737294703168338,1
1.2379009940247943,3.484990560235821,1
4.995149628850161,4.152347041080236,0
3.9705144876069722,4.8919831027959,0
-0.21524764657655093,3.6342022030641963,1
2.779534350231211,6.662248658716298,1
2.4801613642915683,-0.43869414199216816,0
5.745466797386102,7.395378156149364,0
-0.07665079549320519,2.700771465386822,1
-0.9003125775046308,3.003601170308954,1
-0.05150709594354885,2.1328500966449613,1
-1.4894658582438756,0.5630998220719073,1
7.101225270395904,6.763305580388296,0
-3.035644268225149,-0.5169087418369309,1
5.457934747640619,3.843768310971465,0
2.5084009617498166,5.179618010559483,1
7.022274206947429,7.393772277496754,0
-1.6493542920270219,0.3789558585110008,1
5.30720696590535,4.677858264736114,0
3.443971940560994,3.483293087253999,0
-1.8283307692369855,0.5963868608680787,1
-3.2578668314547428,2.1840930258989473,1
1.7857338229362298,3.4411060874716126,0
-1.433792123239476,1.528187655782688,1
-2.7470596700640093,0.25966145845849153,1
4.575140834697575,3.6188451257444614,0
4.068829712906894,2.174514398247001,0
-0.40314199502695836,4.092798972539632,1
-3.038554693593462,0.003423551212523579,1
-0.6984677906511354,2.5683911889685973,1
3.743227747564953,4.277862228487407,0
5.696454213195399,7.581063795567888,0
0.7358929248591748,2.4700221124231607,1
-0.048048030752150694,4.963509103117931,1
-0.13892450481593954,3.0216399359477335,1
-0.17462116046863807,3.5990436031438673,1
3.4374655892348125,7.690135623960626,1
-2.691828619838853,1.7273235294199558,1
-0.40769441967881326,1.203765850893361,1
8.881879618587535,7.55654777749772,0
-1.8187140227448426,2.9949329972575276,1
-0.2077393295349601,4.034265398356266,1
7.179588979681064,4.461176942529924,0
8.74017467607099,7.812294529666581,0
2.134768960274149,-0.5080043981746236,0
3.64827676890517,2.763096911781485,0
-1.8176511108734046,2.661821644404556,1
2.2001451221647725,2.470887407887327,0
-0.13421575204510527,1.9539710677169186,1
-2.9734519114058866,-0.7052999545358358,1
5.31206732327002,4.230542270999153,0
0.48322637497743504,0.4936855075658557,1
3.2236474737599528,1.5760640651867508,0
3.7583902699967267,5.012872683932792,0
6.090136216427904,5.044765665776611,0
-3.5010741219670227,-0.8301201283856903,1
6.74392148632228,5.291012317234003,0
5.685568010901647,5.31320605111589,0
3.6671017765834657,5.84365399088199,0
5.728135210514758,1.6667046960013447,0
0.38052950954411946,4.160504358912393,1
6.126004083382081,2.2163591128665026,0
7.233425669400281,7.139463182024624,0
0.7607706243210584,5.022471259788549,1
-0.08227236849600317,3.2431858919404766,1
-3.947848240441184,-2.224445103352074,1
3.495735463755024,6.95519914657412,0
-6.103109092450532,-3.489383816054195,1
-1.3891221473011421,3.3163941900457172,1
-1.9145465495838339,3.452451962699829,1
-3.622359555866202,-1.775126727374209,1
-0.808682353945066,0.14834023062579382,1
-0.5713543833196302,2.4020586292558685,1
-4.427811680957859,0.6680763419447668,1
3.6634370220957697,3.302237549678227,0
6.604775803819454,6.1826091381568675,0
3.6497988148144374,3.4408170275394534,0
-2.658732223763728,0.18813993943124074,1
-2.5193632650229065,1.1139619540753707,1
-3.7905241486254493,-1.8703193772515831,1
2.916474958447644,2.38223099872198,0
-4.58656479684608,-2.698796906580185,1
4.50203303794862,4.5284326601029825,0
7.013660268321994,3.5624487407874983,0
-4.0246714747011705,-1.0869700274165144,1
-2.0794810622108963,-1.3793094038227776,1
2.1322563631035845,3.447271879145852,0
-2.8707565250741953,2.552729084859302,1
5.271864035102569,0.8172231887178709,0
-4.605253568585363,-4.701996844378151,1
7.32061915275947,6.274151731058737,0
1.2204874182281427,1.1528427426227639,0
3.0524713050975545,4.6937946161538875,0
-1.2372375510259772,1.5164516715373626,0
5.786903039761187,5.757090776755412,0
-3.441866263569743,-1.7974321258000132,1
3.7052577602952317,7.133562991879054,0
6.263452808767104,8.215350904874121,0
7.561181656476512,4.26751749214163,0
